id_siniestro,id_poliza,id_asegurado,ramo,cobertura,ciudad,id_proveedor,beneficiario,fecha_inicio_poliza,fecha_fin_poliza,fecha_ocurrencia,fecha_reporte,monto_reclamado,monto_estimado,suma_asegurada,descripcion,documentos_completos,documentos_inconsistentes,historial_siniestros_asegurado,etiqueta_fraude_simulada,dias_desde_inicio_poliza,dias_desde_fin_poliza,dias_entre_ocurrencia_reporte,id_vehiculo,placa_hash,marca,modelo,anio,tipo_evento,tipo_impacto,tercero_identificado,reporte_policial,hay_testigos,ocurrio_noche,ocurrio_fin_semana,zona_alta_siniestralidad,historial_siniestros_vehiculo,taller,conductor_recurrente,monto_pagado,estado,sucursal,chasis_hash,motor_hash,supplier_ruc,supplier_risk_signal_score,supplier_risk_band,lista_restrictiva_sercop,provincia,canton,data_source_lineage
SIN-000547,POL-02137,ASEG-005850,vehiculos,robo,Guayaquil,PROV-171698975900,PROV-RUC-1716989759001,2019-10-04,2020-09-15,2020-06-12,2020-06-18,20602.69,18494.12,22192.94,Vehículo impactado por tercero no identificado sin evidencia de cámaras en Guayaquil.,Sí,False,1,0,252,95,6,ASEG-005850,000547,Mazda,3,2021.0,robo,posterior,True,True,True,False,False,True,1,PROV-RUC-1716989759001,False,14674.76,Reserva,Guayaquil,N-000547,SIN-00,1716989759001,18.0,verde,True,GUAYAS,Guayaquil,synthetic+sercop+ocds+ecu911+inec
SIN-000548,POL-02788,ASEG-005821,vehiculos,choque,Quito,PROV-179219205600,PROV-RUC-1792192056001,2024-06-24,2025-04-08,2024-08-24,2024-09-05,4528.41,3981.32,4777.58,Reporte de robo tardío con inconsistencias en factura y denuncia en Quito.,Sí,False,1,0,61,227,12,ASEG-005821,000548,Hyundai,Accent,2018.0,choque,posterior,True,False,True,False,False,True,1,PROV-RUC-1792192056001,False,2458.72,Liquidado,Quito,N-000548,SIN-00,1792192056001,18.0,verde,True,PICHINCHA,Quito,synthetic+sercop+ocds+ecu911+inec
SIN-000549,POL-06192,ASEG-001818,salud,atencion_medica,Cuenca,PROV-179098414100,PROV-RUC-1790984141001,2024-04-23,2025-03-24,2025-03-31,2025-04-04,1001.43,958.41,1150.09,Sin señales relevantes de riesgo.,Sí,False,0,0,342,-7,4,,,,,,,posterior,True,False,True,False,False,True,0,,False,493.95,Liquidado,Cuenca,,,1790984141001,18.0,verde,True,AZUAY,Cuenca,synthetic+sercop+ocds+ecu911+inec
SIN-000550,POL-02963,ASEG-002573,hogar,incendio,Manta,PROV-179134993800,PROV-RUC-1791349938001,2025-09-10,2025-11-27,2025-11-02,2025-11-02,10849.96,10818.31,12981.97,Señales moderadas; revisar documentación de inspección.,Sí,False,0,0,53,25,0,,,,,,,posterior,True,False,True,False,False,True,0,,False,454.04,Liquidado,Manta,,,1791349938001,18.0,verde,True,MANABI,Manta,synthetic+sercop+ocds+ecu911+inec
SIN-000551,POL-02010,ASEG-007761,vehiculos,choque,Guayaquil,PROV-099336853300,PROV-RUC-0993368533001,2024-06-25,2024-09-05,2024-09-03,2024-09-03,5122.93,4079.33,4895.2,Reclamo recurrente con narrativa similar y proveedor observado en Guayaquil.,Sí,False,2,1,70,2,0,ASEG-007761,000551,Chevrolet,Spark,2013.0,choque,posterior,True,False,True,False,False,True,2,PROV-RUC-0993368533001,True,1483.8,Pago Total,Guayaquil,N-000551,SIN-00,993368533001,18.0,verde,False,GUAYAS,Guayaquil,synthetic+sercop+ocds+ecu911+inec
SIN-000552,POL-03455,ASEG-003739,vida,fallecimiento,Quito,PROV-089004597900,PROV-RUC-0890045979001,2019-12-28,2021-02-05,2020-12-02,2020-12-02,53218.57,51965.46,62358.55,Beneficiario aparece en varios casos observados.,Sí,False,1,0,340,65,0,,,,,,,posterior,True,False,False,False,False,True,0,,False,18741.0,Pago Parcial,Quito,,,890045979001,18.0,verde,False,PICHINCHA,Quito,synthetic+sercop+ocds+ecu911+inec
SIN-000553,POL-00695,ASEG-005543,vehiculos,robo,Guayaquil,PROV-099314538600,PROV-RUC-0993145386001,2023-07-20,2024-01-17,2023-08-04,2023-08-20,12509.6,11319.27,13583.12,Vehículo impactado por tercero no identificado sin evidencia de cámaras en Guayaquil.,Sí,False,1,1,15,166,16,ASEG-005543,000553,Mazda,3,2020.0,robo,posterior,True,True,True,False,False,True,1,PROV-RUC-0993145386001,False,7721.99,Reserva,Guayaquil,N-000553,SIN-00,993145386001,18.0,verde,False,GUAYAS,Guayaquil,synthetic+sercop+ocds+ecu911+inec
SIN-000554,POL-04259,ASEG-004846,vehiculos,choque,Quito,PROV-099335205500,PROV-RUC-0993352055001,2023-05-01,2024-02-17,2023-05-30,2023-06-04,4278.37,4032.11,4838.53,"Pocas reglas activas, pero anomalía y grafo sugieren revisión.",Sí,False,0,0,29,263,5,ASEG-004846,000554,Mazda,3,2020.0,choque,posterior,True,False,True,False,False,True,0,PROV-RUC-0993352055001,False,3639.02,Liquidado,Quito,N-000554,SIN-00,993352055001,18.0,verde,False,PICHINCHA,Quito,synthetic+sercop+ocds+ecu911+inec
SIN-000555,POL-04460,ASEG-010230,salud,atencion_medica,Cuenca,PROV-172003735500,PROV-RUC-1720037355001,2021-09-03,2023-02-07,2022-05-31,2022-06-04,722.82,616.74,1000.0,Sin señales relevantes de riesgo.,Sí,False,3,0,270,252,4,,,,,,,posterior,True,False,True,False,False,True,0,,True,510.05,Cierre Sin Consecuencia,Cuenca,,,1720037355001,18.0,verde,True,AZUAY,Cuenca,synthetic+sercop+ocds+ecu911+inec
SIN-000556,POL-05941,ASEG-011779,hogar,incendio,Manta,PROV-171486071300,PROV-RUC-1714860713001,2026-05-26,2026-10-10,2026-10-27,2026-10-27,7579.86,7160.14,8592.17,Señales moderadas; revisar documentación de inspección.,Sí,False,3,1,154,-17,0,,,,,,,posterior,True,False,True,False,False,True,0,,True,5551.97,Cierre Sin Consecuencia,Manta,,,1714860713001,18.0,verde,True,MANABI,Manta,synthetic+sercop+ocds+ecu911+inec
SIN-000557,POL-04854,ASEG-004239,vehiculos,choque,Guayaquil,PROV-179280618600,PROV-RUC-1792806186001,2024-02-09,2025-02-23,2024-11-01,2024-11-10,5053.49,3930.84,4717.01,Reporte de robo tardío con inconsistencias en factura y denuncia en Guayaquil.,Sí,False,1,0,266,114,9,ASEG-004239,000557,Chevrolet,Spark,2019.0,choque,posterior,True,False,True,False,False,True,1,PROV-RUC-1792806186001,False,2168.98,Liquidado,Guayaquil,N-000557,SIN-00,1792806186001,18.0,verde,True,GUAYAS,Guayaquil,synthetic+sercop+ocds+ecu911+inec
SIN-000558,POL-00392,ASEG-012396,vida,fallecimiento,Quito,PROV-179219205600,PROV-RUC-1792192056001,2021-11-20,2022-08-09,2022-05-29,2022-05-30,40710.96,31882.08,38258.5,Reclamo recurrente con narrativa similar y proveedor observado en Quito.,Sí,False,0,0,190,72,1,,,,,,,posterior,True,False,True,False,False,True,0,,False,1911.19,Reserva,Quito,,,1792192056001,18.0,verde,True,PICHINCHA,Quito,synthetic+sercop+ocds+ecu911+inec
SIN-000559,POL-01916,ASEG-005740,vehiculos,robo,Guayaquil,PROV-099336853300,PROV-RUC-0993368533001,2024-08-09,2026-01-17,2025-06-02,2025-06-06,14043.51,14673.86,17608.63,"Siniestro 2 días después del inicio de póliza, monto al 97% de suma asegurada.",Sí,False,0,0,297,229,4,ASEG-005740,000559,Hyundai,Accent,2016.0,robo,posterior,True,True,True,False,False,True,0,PROV-RUC-0993368533001,False,11818.14,Liquidado,Guayaquil,N-000559,SIN-00,993368533001,18.0,verde,False,GUAYAS,Guayaquil,synthetic+sercop+ocds+ecu911+inec
SIN-000560,POL-02960,ASEG-007444,vehiculos,choque,Quito,PROV-179134993800,PROV-RUC-1791349938001,2024-12-19,2025-12-25,2025-06-04,2025-06-04,3515.01,3184.25,3821.1,Vehículo impactado por tercero no identificado sin evidencia de cámaras en Quito.,Sí,False,0,0,167,204,0,ASEG-007444,000560,Renault,Logan,2023.0,choque,posterior,True,False,True,False,False,True,0,PROV-RUC-1791349938001,False,788.53,Liquidado,Quito,N-000560,SIN-00,1791349938001,18.0,verde,True,PICHINCHA,Quito,synthetic+sercop+ocds+ecu911+inec
SIN-000561,POL-04252,ASEG-006469,generales,danio,Cuenca,PROV-050231515300,PROV-RUC-0502315153001,2023-02-09,2023-11-28,2023-10-10,2023-10-16,818.67,629.28,1000.0,Sin señales relevantes de riesgo.,Sí,False,0,0,243,49,6,,,,,,,posterior,True,False,True,False,False,True,0,,False,559.12,Pago Total,Cuenca,,,502315153001,18.0,verde,False,AZUAY,Cuenca,synthetic+sercop+ocds+ecu911+inec
SIN-000562,POL-03972,ASEG-011652,hogar,incendio,Manta,PROV-170491249000,PROV-RUC-1704912490001,2025-07-21,2027-02-15,2026-02-19,2026-02-25,7741.63,7968.54,9562.25,Señales moderadas; revisar documentación de inspección.,Sí,False,1,0,213,361,6,,,,,,,posterior,True,False,True,False,False,True,0,,False,3900.93,Pago Total,Manta,,,1704912490001,18.0,verde,True,MANABI,Manta,synthetic+sercop+ocds+ecu911+inec
SIN-000563,POL-03348,ASEG-001808,vehiculos,choque,Guayaquil,PROV-029151828100,PROV-RUC-0291518281001,2026-11-09,2027-10-13,2026-11-25,2026-11-25,4986.04,4778.33,5734.0,Reporte de robo tardío con inconsistencias en factura y denuncia en Guayaquil.,No,True,2,1,16,322,0,ASEG-001808,000563,Toyota,Corolla,2014.0,choque,posterior,False,False,False,False,False,True,2,PROV-RUC-0291518281001,True,2176.21,Liquidado,Guayaquil,N-000563,SIN-00,291518281001,18.0,verde,False,GUAYAS,Guayaquil,synthetic+sercop+ocds+ecu911+inec
SIN-000564,POL-04831,ASEG-006911,vida,fallecimiento,Quito,PROV-089004597900,PROV-RUC-0890045979001,2024-03-08,2024-09-26,2024-11-11,2024-11-22,50446.44,52832.86,63399.43,Beneficiario aparece en varios casos observados.,Sí,False,2,1,248,-46,11,,,,,,,posterior,True,False,False,False,False,True,0,,True,16022.1,Pago Parcial,Quito,,,890045979001,18.0,verde,False,PICHINCHA,Quito,synthetic+sercop+ocds+ecu911+inec
SIN-000565,POL-03091,ASEG-007787,vehiculos,robo,Guayaquil,PROV-179284871700,PROV-RUC-1792848717001,2021-04-29,2021-04-25,2021-06-02,2021-06-11,24595.55,18462.05,22154.46,Reclamo recurrente con narrativa similar y proveedor observado en Guayaquil.,Sí,False,0,1,34,-38,9,ASEG-007787,000565,Hyundai,Accent,2013.0,robo,posterior,True,True,True,False,False,True,0,PROV-RUC-1792848717001,False,10108.66,Liquidado,Guayaquil,N-000565,SIN-00,1792848717001,18.0,verde,True,GUAYAS,Guayaquil,synthetic+sercop+ocds+ecu911+inec
SIN-000566,POL-03356,ASEG-006345,vehiculos,choque,Quito,PROV-029151828100,PROV-RUC-0291518281001,2020-02-06,2020-07-06,2020-07-21,2020-07-29,3173.26,2808.27,3369.92,Vehículo impactado por tercero no identificado sin evidencia de cámaras en Quito.,Sí,False,1,1,166,-15,8,ASEG-006345,000566,Mazda,3,2022.0,choque,posterior,False,False,False,False,False,True,1,PROV-RUC-0291518281001,False,1261.12,Pago Parcial,Quito,N-000566,SIN-00,291518281001,18.0,verde,False,PICHINCHA,Quito,synthetic+sercop+ocds+ecu911+inec
SIN-000567,POL-05286,ASEG-002029,salud,atencion_medica,Cuenca,PROV-096477302200,PROV-RUC-0964773022001,2019-04-14,2020-05-04,2019-07-07,2019-07-24,782.88,760.0,1000.0,Sin señales relevantes de riesgo.,Sí,False,3,1,84,302,17,,,,,,,posterior,True,False,True,False,False,True,0,,True,490.9,Cierre Sin Consecuencia,Cuenca,,,964773022001,18.0,verde,False,AZUAY,Cuenca,synthetic+sercop+ocds+ecu911+inec
SIN-000568,POL-00153,ASEG-001971,hogar,incendio,Manta,PROV-169171264400,PROV-RUC-1691712644001,2020-06-05,2021-04-04,2021-02-27,2021-03-05,12387.58,12106.19,14527.43,Señales moderadas; revisar documentación de inspección.,Sí,False,0,0,267,36,6,,,,,,,posterior,True,False,True,False,False,True,0,,False,11589.17,Liquidado,Manta,,,1691712644001,18.0,verde,True,MANABI,Manta,synthetic+sercop+ocds+ecu911+inec
SIN-000569,POL-04027,ASEG-000382,vehiculos,choque,Guayaquil,PROV-059174461500,PROV-RUC-0591744615001,2018-05-27,2019-09-02,2019-03-19,2019-03-23,5852.33,5845.93,7015.12,Narrativa similar a otros reclamos del mismo proveedor.,Sí,False,2,0,296,167,4,ASEG-000382,000569,Nissan,Sentra,2017.0,choque,posterior,True,False,True,False,False,True,2,PROV-RUC-0591744615001,True,4904.25,Pago Total,Guayaquil,N-000569,SIN-00,591744615001,18.0,verde,False,GUAYAS,Guayaquil,synthetic+sercop+ocds+ecu911+inec
SIN-000570,POL-02094,ASEG-001469,vida,fallecimiento,Quito,PROV-099335205500,PROV-RUC-0993352055001,2023-07-08,2024-03-31,2023-08-27,2023-09-04,56991.26,49274.83,59129.8,Reporte de robo tardío con inconsistencias en factura y denuncia en Quito.,Sí,False,1,0,50,217,8,,,,,,,posterior,True,False,False,False,False,True,0,,False,4485.25,Pago Parcial,Quito,,,993352055001,18.0,verde,False,PICHINCHA,Quito,synthetic+sercop+ocds+ecu911+inec
SIN-000571,POL-00991,ASEG-000850,vehiculos,robo,Guayaquil,PROV-171730636700,PROV-RUC-1717306367001,2019-02-12,2019-08-20,2019-08-30,2019-08-30,16121.27,12222.36,14666.83,Reclamo recurrente con narrativa similar y proveedor observado en Guayaquil.,Sí,False,0,1,199,-10,0,ASEG-000850,000571,Volkswagen,Gol,2017.0,robo,posterior,False,True,False,False,False,True,0,PROV-RUC-1717306367001,False,715.03,Liquidado,Guayaquil,N-000571,SIN-00,1717306367001,18.0,verde,True,GUAYAS,Guayaquil,synthetic+sercop+ocds+ecu911+inec
SIN-000572,POL-00237,ASEG-006677,vehiculos,choque,Quito,PROV-170491249000,PROV-RUC-1704912490001,2024-02-01,2025-01-05,2024-07-12,2024-07-22,3106.73,3214.87,3857.84,Vehículo impactado por tercero no identificado sin evidencia de cámaras en Quito.,No,True,1,1,162,177,10,ASEG-006677,000572,Kia,Rio,2018.0,choque,posterior,True,False,True,False,False,True,1,PROV-RUC-1704912490001,False,865.72,Cierre Sin Consecuencia,Quito,N-000572,SIN-00,1704912490001,18.0,verde,True,PICHINCHA,Quito,synthetic+sercop+ocds+ecu911+inec
SIN-000573,POL-05209,ASEG-008200,salud,atencion_medica,Cuenca,PROV-069173922800,PROV-RUC-0691739228001,2018-06-07,2019-12-16,2019-03-18,2019-03-21,1201.5,1144.46,1373.35,Reporte de robo tardío con inconsistencias en factura y denuncia en Cuenca.,No,True,1,0,284,273,3,,,,,,,posterior,True,False,True,False,False,True,0,,False,281.9,Liquidado,Cuenca,,,691739228001,18.0,verde,False,AZUAY,Cuenca,synthetic+sercop+ocds+ecu911+inec
SIN-000574,POL-03807,ASEG-010171,hogar,incendio,Manta,PROV-179134993800,PROV-RUC-1791349938001,2020-01-03,2021-03-18,2020-08-06,2020-08-06,5418.16,5334.76,6401.71,Reclamo recurrente con narrativa similar y proveedor observado en Manta.,No,True,4,1,216,224,0,,,,,,,posterior,True,False,True,False,False,True,0,,True,2867.62,Reserva,Manta,,,1791349938001,18.0,verde,True,MANABI,Manta,synthetic+sercop+ocds+ecu911+inec
SIN-000575,POL-04613,ASEG-001146,vehiculos,choque,Guayaquil,PROV-110059718400,PROV-RUC-1100597184001,2023-07-11,2024-07-16,2024-05-29,2024-06-02,5943.7,5670.29,6804.35,Narrativa similar a otros reclamos del mismo proveedor.,Sí,False,0,0,323,48,4,ASEG-001146,000575,Volkswagen,Gol,2022.0,choque,posterior,True,False,True,False,False,True,0,PROV-RUC-1100597184001,False,5665.99,Pago Total,Guayaquil,N-000575,SIN-00,1100597184001,36.0,amarillo,True,GUAYAS,Guayaquil,synthetic+sercop+ocds+ecu911+inec
SIN-000576,POL-02608,ASEG-011176,vida,fallecimiento,Quito,PROV-010272043000,PROV-RUC-0102720430001,2026-03-24,2026-12-17,2026-10-31,2026-11-01,48888.06,44827.6,53793.12,Vehículo impactado por tercero no identificado sin evidencia de cámaras en Quito.,Sí,False,1,0,221,47,1,,,,,,,posterior,True,False,True,False,False,True,0,,False,12527.44,Liquidado,Quito,,,102720430001,18.0,verde,False,PICHINCHA,Quito,synthetic+sercop+ocds+ecu911+inec
SIN-000577,POL-04988,ASEG-007808,vehiculos,robo,Guayaquil,PROV-070504768600,PROV-RUC-0705047686001,2026-04-17,2027-08-11,2026-12-08,2026-12-08,19395.17,20266.14,24319.37,"Siniestro 2 días después del inicio de póliza, monto al 97% de suma asegurada.",Sí,False,0,0,235,246,0,ASEG-007808,000577,Chevrolet,Spark,2020.0,robo,posterior,False,True,False,False,False,True,0,PROV-RUC-0705047686001,False,6923.52,Reserva,Guayaquil,N-000577,SIN-00,705047686001,18.0,verde,False,GUAYAS,Guayaquil,synthetic+sercop+ocds+ecu911+inec
SIN-000578,POL-04413,ASEG-000508,vehiculos,choque,Quito,PROV-171730636700,PROV-RUC-1717306367001,2023-07-10,2024-07-28,2023-08-20,2023-09-05,2859.89,2564.44,3077.33,Reporte de robo tardío con inconsistencias en factura y denuncia en Quito.,Sí,False,0,0,41,343,16,ASEG-000508,000578,Toyota,Hilux,2014.0,choque,posterior,True,False,True,False,False,True,0,PROV-RUC-1717306367001,False,1007.29,Liquidado,Quito,N-000578,SIN-00,1717306367001,18.0,verde,True,PICHINCHA,Quito,synthetic+sercop+ocds+ecu911+inec
SIN-000579,POL-01581,ASEG-007284,salud,atencion_medica,Cuenca,PROV-099336853300,PROV-RUC-0993368533001,2020-02-20,2021-04-18,2020-05-20,2020-05-20,1175.96,1173.89,1408.67,Sin señales relevantes de riesgo.,Sí,False,2,0,90,333,0,,,,,,,posterior,True,False,True,False,False,True,0,,True,420.21,Liquidado,Cuenca,,,993368533001,18.0,verde,False,AZUAY,Cuenca,synthetic+sercop+ocds+ecu911+inec
SIN-000580,POL-01920,ASEG-008091,hogar,incendio,Manta,PROV-060424109100,PROV-RUC-0604241091001,2018-05-13,2019-12-08,2019-03-23,2019-03-23,9972.26,9600.89,11521.07,Señales moderadas; revisar documentación de inspección.,Sí,False,0,0,314,260,0,,,,,,,posterior,True,False,True,False,False,True,0,,False,1838.68,Reserva,Manta,,,604241091001,18.0,verde,False,MANABI,Manta,synthetic+sercop+ocds+ecu911+inec
SIN-000581,POL-05406,ASEG-012105,generales,danio,Guayaquil,PROV-079171917800,PROV-RUC-0791719178001,2026-05-05,2026-11-19,2026-11-23,2026-11-26,4359.42,3526.01,4231.21,Reclamo recurrente con narrativa similar y proveedor observado en Guayaquil.,Sí,False,2,1,202,-4,3,,,Renault,Logan,2020.0,choque,posterior,True,False,True,False,False,True,0,,False,2895.29,Cierre Sin Consecuencia,Guayaquil,N-000581,SIN-00,791719178001,18.0,verde,False,GUAYAS,Guayaquil,synthetic+sercop+ocds+ecu911+inec
SIN-000582,POL-05972,ASEG-004495,vida,fallecimiento,Quito,PROV-171730636700,PROV-RUC-1717306367001,2025-05-26,2026-05-24,2025-10-05,2025-10-05,41660.61,32848.3,39417.96,Vehículo impactado por tercero no identificado sin evidencia de cámaras en Quito.,Sí,False,0,0,132,231,0,,,,,,,posterior,True,False,False,False,False,True,0,,False,2136.76,Liquidado,Quito,,,1717306367001,18.0,verde,True,PICHINCHA,Quito,synthetic+sercop+ocds+ecu911+inec
SIN-000583,POL-03544,ASEG-006667,vehiculos,robo,Guayaquil,PROV-119173386600,PROV-RUC-1191733866001,2026-10-08,2027-03-16,2026-10-09,2026-10-10,13450.12,12834.16,15400.99,"Siniestro 2 días después del inicio de póliza, monto al 97% de suma asegurada.",Sí,False,0,0,1,158,1,ASEG-006667,000583,Nissan,Sentra,2011.0,robo,posterior,True,True,True,False,False,True,0,PROV-RUC-1191733866001,False,11333.87,Liquidado,Guayaquil,N-000583,SIN-00,1191733866001,36.0,amarillo,True,GUAYAS,Guayaquil,synthetic+sercop+ocds+ecu911+inec
SIN-000584,POL-03211,ASEG-003189,vehiculos,choque,Quito,PROV-150077184300,PROV-RUC-1500771843001,2024-03-02,2024-12-24,2024-07-22,2024-07-22,3195.3,3243.68,3892.42,"Pocas reglas activas, pero anomalía y grafo sugieren revisión.",Sí,False,3,0,142,155,0,ASEG-003189,000584,Kia,Rio,2020.0,choque,posterior,True,False,True,False,False,True,3,PROV-RUC-1500771843001,True,728.36,Liquidado,Quito,N-000584,SIN-00,1500771843001,18.0,verde,True,PICHINCHA,Quito,synthetic+sercop+ocds+ecu911+inec
SIN-000585,POL-00197,ASEG-009709,salud,atencion_medica,Cuenca,PROV-179213680600,PROV-RUC-1792136806001,2021-04-20,2021-10-29,2021-07-13,2021-07-24,861.79,665.59,1000.0,Sin señales relevantes de riesgo.,Sí,False,0,0,84,108,11,,,,,,,posterior,True,False,True,False,False,True,0,,False,166.39,Cierre Sin Consecuencia,Cuenca,,,1792136806001,18.0,verde,True,AZUAY,Cuenca,synthetic+sercop+ocds+ecu911+inec
SIN-000586,POL-04915,ASEG-010151,hogar,incendio,Manta,PROV-179319397500,PROV-RUC-1793193975001,2021-05-05,2022-05-16,2021-10-22,2021-11-03,9843.68,10214.2,12257.04,Señales moderadas; revisar documentación de inspección.,Sí,False,2,0,170,206,12,,,,,,,posterior,True,False,True,False,False,True,0,,True,8503.5,Reserva,Manta,,,1793193975001,18.0,verde,True,MANABI,Manta,synthetic+sercop+ocds+ecu911+inec
SIN-000587,POL-05004,ASEG-010260,vehiculos,choque,Guayaquil,PROV-171136224200,PROV-RUC-1711362242001,2024-07-09,2025-06-02,2025-06-29,2025-07-15,6885.0,7057.22,8468.66,Reporte de robo tardío con inconsistencias en factura y denuncia en Guayaquil.,No,True,1,1,355,-27,16,ASEG-010260,000587,Hyundai,Accent,2013.0,choque,posterior,True,False,True,False,False,True,1,PROV-RUC-1711362242001,False,2663.36,Reserva,Guayaquil,N-000587,SIN-00,1711362242001,18.0,verde,True,GUAYAS,Guayaquil,synthetic+sercop+ocds+ecu911+inec
SIN-000588,POL-05112,ASEG-000174,vida,fallecimiento,Quito,PROV-171730636700,PROV-RUC-1717306367001,2024-09-11,2025-06-07,2025-04-09,2025-04-11,60750.0,52883.17,63459.8,Reclamo recurrente con narrativa similar y proveedor observado en Quito.,Sí,False,2,0,210,59,2,,,,,,,posterior,True,False,True,False,False,True,0,,True,32644.89,Pago Parcial,Quito,,,1717306367001,18.0,verde,True,PICHINCHA,Quito,synthetic+sercop+ocds+ecu911+inec
SIN-000589,POL-00554,ASEG-009714,vehiculos,robo,Guayaquil,PROV-179198629600,PROV-RUC-1791986296001,2025-04-27,2026-07-07,2025-12-15,2025-12-15,15975.03,16474.66,19769.59,"Siniestro 2 días después del inicio de póliza, monto al 97% de suma asegurada.",Sí,False,0,0,232,204,0,ASEG-009714,000589,Kia,Rio,2012.0,robo,posterior,True,True,True,False,False,True,0,PROV-RUC-1791986296001,False,12898.49,Reserva,Guayaquil,N-000589,SIN-00,1791986296001,18.0,verde,True,GUAYAS,Guayaquil,synthetic+sercop+ocds+ecu911+inec
SIN-000590,POL-00496,ASEG-002092,vehiculos,choque,Quito,PROV-179292885000,PROV-RUC-1792928850001,2019-10-17,2020-07-05,2020-05-31,2020-06-08,3737.74,3275.39,3930.47,Vehículo impactado por tercero no identificado sin evidencia de cámaras en Quito.,Sí,False,0,0,227,35,8,ASEG-002092,000590,Toyota,Corolla,2010.0,choque,posterior,True,False,True,False,False,True,0,PROV-RUC-1792928850001,False,2373.42,Pago Total,Quito,N-000590,SIN-00,1792928850001,18.0,verde,True,PICHINCHA,Quito,synthetic+sercop+ocds+ecu911+inec
SIN-000591,POL-04241,ASEG-009609,salud,atencion_medica,Cuenca,PROV-170491249000,PROV-RUC-1704912490001,2024-07-20,2024-10-17,2024-10-02,2024-10-16,807.89,681.34,1000.0,Sin señales relevantes de riesgo.,Sí,False,0,0,74,15,14,,,,,,,posterior,True,False,True,False,False,True,0,,False,603.14,Cierre Sin Consecuencia,Cuenca,,,1704912490001,18.0,verde,True,AZUAY,Cuenca,synthetic+sercop+ocds+ecu911+inec
SIN-000592,POL-01649,ASEG-001121,hogar,incendio,Manta,PROV-171730636700,PROV-RUC-1717306367001,2019-02-28,2019-10-02,2019-08-23,2019-08-29,10115.67,9284.52,11141.42,Reporte de robo tardío con inconsistencias en factura y denuncia en Manta.,Sí,False,3,1,176,40,6,,,,,,,posterior,True,False,True,False,False,True,0,,True,507.0,Liquidado,Manta,,,1717306367001,18.0,verde,True,MANABI,Manta,synthetic+sercop+ocds+ecu911+inec
