id_asegurado,segmento,antiguedad,ciudad,num_polizas,reclamos_12m,mora_actual,score_cliente_simulado
ASEG-002814,retail,3,Manta,1,1,False,61
ASEG-002815,premium,2,Quito,3,3,False,68
ASEG-002816,premium,3,Guayaquil,3,3,False,71
ASEG-002817,retail,2,Manta,1,1,False,58
ASEG-002818,retail,1,Cuenca,2,2,False,60
ASEG-002819,retail,1,Guayaquil,1,1,False,55
ASEG-002820,retail,1,Guayaquil,1,1,False,55
ASEG-002821,retail,1,Manta,1,1,False,55
ASEG-002822,retail,3,Guayaquil,2,2,False,66
ASEG-002824,retail,2,Quito,1,1,False,58
ASEG-002825,retail,3,Quito,2,2,False,66
ASEG-002827,premium,3,Cuenca,3,3,False,71
ASEG-002828,premium,3,Guayaquil,3,3,False,71
ASEG-002829,retail,2,Manta,2,2,False,63
ASEG-002830,retail,1,Quito,1,1,False,55
ASEG-002832,retail,4,Guayaquil,2,2,False,69
ASEG-002833,premium,3,Quito,4,4,True,76
ASEG-002834,retail,3,Manta,1,1,False,61
ASEG-002836,premium,2,Manta,3,3,False,68
ASEG-002837,retail,1,Guayaquil,1,1,False,55
ASEG-002838,retail,7,Manta,2,2,False,78
ASEG-002839,retail,1,Guayaquil,2,2,False,60
ASEG-002840,premium,4,Quito,3,3,False,74
ASEG-002841,retail,3,Quito,1,1,False,61
ASEG-002842,premium,3,Cuenca,3,3,False,71
ASEG-002843,retail,3,Guayaquil,1,1,False,61
ASEG-002844,retail,1,Quito,1,1,False,55
ASEG-002845,premium,4,Quito,3,3,False,74
ASEG-002846,retail,3,Manta,1,1,False,61
ASEG-002847,retail,1,Manta,1,1,False,55
ASEG-002848,retail,4,Cuenca,2,2,False,69
ASEG-002849,premium,5,Guayaquil,5,5,True,87
ASEG-002850,retail,3,Cuenca,1,1,False,61
ASEG-002851,retail,2,Guayaquil,1,1,False,58
ASEG-002852,retail,3,Cuenca,2,2,False,66
ASEG-002853,premium,4,Guayaquil,3,3,False,74
ASEG-002854,retail,1,Cuenca,1,1,False,55
ASEG-002855,retail,1,Manta,1,1,False,55
ASEG-002856,premium,2,Quito,3,3,False,68
ASEG-002857,retail,1,Guayaquil,1,1,False,55
ASEG-002858,retail,6,Guayaquil,1,1,False,70
ASEG-002860,premium,2,Cuenca,4,4,True,73
ASEG-002861,premium,4,Manta,3,3,False,74
ASEG-002862,retail,3,Cuenca,2,2,False,66
ASEG-002864,retail,4,Quito,1,1,False,64
ASEG-002865,retail,2,Quito,2,2,False,63
ASEG-002866,retail,5,Guayaquil,1,1,False,67
ASEG-002867,retail,2,Quito,2,2,False,63
ASEG-002869,premium,3,Cuenca,4,4,True,76
ASEG-002870,premium,3,Quito,5,5,True,81
ASEG-002871,retail,2,Cuenca,1,1,False,58
ASEG-002874,premium,4,Guayaquil,3,3,False,74
ASEG-002875,retail,3,Cuenca,1,1,False,61
ASEG-002877,retail,2,Quito,1,1,False,58
ASEG-002878,premium,3,Cuenca,4,4,True,76
ASEG-002879,retail,1,Guayaquil,2,2,False,60
ASEG-002880,retail,2,Guayaquil,2,2,False,63
ASEG-002881,retail,4,Quito,2,2,False,69
ASEG-002882,retail,5,Quito,2,2,False,72
ASEG-002883,premium,6,Guayaquil,3,3,False,80
ASEG-002884,premium,2,Cuenca,3,3,False,68
ASEG-002885,premium,4,Guayaquil,3,3,False,74
ASEG-002886,premium,2,Manta,3,3,False,68
ASEG-002887,retail,2,Quito,1,1,False,58
ASEG-002889,retail,5,Guayaquil,2,2,False,72
ASEG-002891,premium,4,Guayaquil,3,3,False,74
ASEG-002893,premium,2,Guayaquil,3,3,False,68
ASEG-002894,premium,4,Cuenca,5,5,True,84
ASEG-002895,retail,1,Cuenca,1,1,False,55
ASEG-002896,premium,3,Quito,3,3,False,71
ASEG-002897,premium,3,Quito,3,3,False,71
ASEG-002899,retail,1,Cuenca,1,1,False,55
ASEG-002900,premium,1,Quito,3,3,False,65
ASEG-002901,retail,1,Manta,1,1,False,55
ASEG-002903,premium,2,Guayaquil,3,3,False,68
ASEG-002905,premium,4,Quito,3,3,False,74
ASEG-002906,retail,2,Guayaquil,1,1,False,58
ASEG-002907,retail,3,Cuenca,2,2,False,66
ASEG-002908,retail,4,Guayaquil,2,2,False,69
ASEG-002909,premium,3,Guayaquil,3,3,False,71
ASEG-002910,premium,3,Quito,4,4,True,76
ASEG-002912,retail,1,Quito,2,2,False,60
ASEG-002913,premium,4,Quito,4,4,True,79
ASEG-002914,retail,2,Manta,1,1,False,58
ASEG-002915,retail,1,Quito,2,2,False,60
ASEG-002917,retail,3,Cuenca,1,1,False,61
ASEG-002918,retail,2,Quito,2,2,False,63
ASEG-002919,retail,2,Quito,2,2,False,63
ASEG-002920,premium,4,Manta,3,3,False,74
ASEG-002921,premium,3,Manta,3,3,False,71
ASEG-002922,premium,5,Guayaquil,4,4,True,82
ASEG-002923,retail,3,Quito,2,2,False,66
ASEG-002924,retail,3,Guayaquil,2,2,False,66
ASEG-002925,retail,5,Manta,1,1,False,67
ASEG-002926,retail,1,Manta,2,2,False,60
ASEG-002928,retail,4,Guayaquil,2,2,False,69
ASEG-002929,retail,3,Quito,2,2,False,66
ASEG-002930,retail,5,Guayaquil,2,2,False,72
ASEG-002931,premium,5,Quito,3,3,False,77
ASEG-002932,retail,3,Guayaquil,2,2,False,66
ASEG-002933,premium,2,Quito,3,3,False,68
ASEG-002934,retail,3,Manta,2,2,False,66
ASEG-002936,premium,3,Cuenca,3,3,False,71
ASEG-002937,retail,1,Quito,1,1,False,55
ASEG-002938,premium,3,Guayaquil,3,3,False,71
ASEG-002939,premium,3,Cuenca,3,3,False,71
ASEG-002940,retail,2,Cuenca,1,1,False,58
ASEG-002941,retail,4,Manta,2,2,False,69
ASEG-002942,retail,2,Quito,2,2,False,63
ASEG-002944,retail,3,Quito,1,1,False,61
ASEG-002945,retail,3,Quito,2,2,False,66
ASEG-002946,retail,1,Manta,1,1,False,55
ASEG-002947,retail,1,Guayaquil,1,1,False,55
ASEG-002948,premium,3,Quito,4,4,True,76
ASEG-002949,premium,4,Quito,5,5,True,84
ASEG-002950,premium,3,Guayaquil,4,4,True,76
ASEG-002951,premium,3,Cuenca,3,3,False,71
ASEG-002952,premium,3,Quito,5,5,True,81
ASEG-002953,retail,2,Guayaquil,1,1,False,58
ASEG-002954,retail,3,Quito,2,2,False,66
ASEG-002955,retail,1,Cuenca,2,2,False,60
ASEG-002957,premium,1,Manta,3,3,False,65
ASEG-002958,retail,2,Guayaquil,1,1,False,58
ASEG-002960,retail,1,Quito,2,2,False,60
ASEG-002961,retail,2,Guayaquil,2,2,False,63
ASEG-002962,retail,3,Cuenca,2,2,False,66
ASEG-002963,retail,4,Guayaquil,2,2,False,69
ASEG-002964,retail,2,Quito,2,2,False,63
ASEG-002965,retail,2,Guayaquil,1,1,False,58
ASEG-002966,retail,3,Manta,1,1,False,61
ASEG-002967,retail,1,Guayaquil,2,2,False,60
ASEG-002968,retail,1,Guayaquil,1,1,False,55
ASEG-002970,retail,2,Guayaquil,1,1,False,58
ASEG-002971,retail,1,Quito,1,1,False,55
ASEG-002972,retail,3,Quito,1,1,False,61
ASEG-002973,retail,1,Quito,1,1,False,55
ASEG-002974,retail,4,Manta,2,2,False,69
ASEG-002976,premium,2,Cuenca,3,3,False,68
ASEG-002977,retail,2,Quito,2,2,False,63
ASEG-002978,retail,1,Quito,2,2,False,60
ASEG-002979,premium,2,Guayaquil,3,3,False,68
ASEG-002980,premium,2,Quito,3,3,False,68
ASEG-002982,premium,3,Manta,5,5,True,81
ASEG-002983,premium,3,Guayaquil,3,3,False,71
ASEG-002984,retail,2,Quito,2,2,False,63
ASEG-002985,premium,2,Quito,3,3,False,68
ASEG-002986,retail,4,Guayaquil,2,2,False,69
ASEG-002987,premium,2,Cuenca,3,3,False,68
ASEG-002988,premium,5,Quito,3,3,False,77
ASEG-002989,premium,3,Guayaquil,4,4,True,76
ASEG-002990,retail,3,Guayaquil,2,2,False,66
ASEG-002991,premium,3,Guayaquil,4,4,True,76
ASEG-002992,premium,4,Quito,5,5,True,84
ASEG-002993,retail,2,Manta,1,1,False,58
ASEG-002994,retail,4,Quito,1,1,False,64
ASEG-002995,premium,5,Guayaquil,5,5,True,87
ASEG-002996,retail,3,Guayaquil,1,1,False,61
ASEG-002997,retail,1,Manta,1,1,False,55
ASEG-002998,premium,1,Manta,3,3,False,65
ASEG-003000,retail,1,Manta,1,1,False,55
ASEG-003001,premium,3,Guayaquil,4,4,True,76
ASEG-003002,retail,1,Manta,1,1,False,55
ASEG-003005,retail,3,Cuenca,1,1,False,61
ASEG-003006,retail,2,Quito,2,2,False,63
ASEG-003007,retail,1,Quito,2,2,False,60
ASEG-003008,retail,1,Guayaquil,1,1,False,55
ASEG-003009,retail,1,Guayaquil,1,1,False,55
ASEG-003010,premium,4,Quito,3,3,False,74
ASEG-003011,retail,3,Manta,2,2,False,66
ASEG-003012,retail,1,Manta,1,1,False,55
ASEG-003013,premium,1,Cuenca,3,3,False,65
ASEG-003014,retail,1,Guayaquil,1,1,False,55
ASEG-003015,retail,3,Guayaquil,1,1,False,61
ASEG-003016,premium,3,Guayaquil,5,5,True,81
ASEG-003017,retail,1,Quito,1,1,False,55
ASEG-003018,retail,1,Quito,2,2,False,60
ASEG-003019,premium,2,Guayaquil,3,3,False,68
ASEG-003020,premium,3,Cuenca,4,4,True,76
ASEG-003021,retail,5,Cuenca,2,2,False,72
ASEG-003022,retail,2,Quito,2,2,False,63
ASEG-003023,retail,3,Guayaquil,1,1,False,61
ASEG-003024,premium,3,Guayaquil,4,4,True,76
ASEG-003026,premium,3,Quito,4,4,True,76
ASEG-003027,retail,3,Quito,2,2,False,66
ASEG-003029,retail,2,Quito,1,1,False,58
ASEG-003030,premium,1,Guayaquil,3,3,False,65
ASEG-003031,retail,1,Cuenca,1,1,False,55
ASEG-003032,retail,1,Guayaquil,1,1,False,55
ASEG-003033,retail,3,Manta,1,1,False,61
ASEG-003034,retail,1,Guayaquil,1,1,False,55
ASEG-003035,premium,3,Manta,3,3,False,71
ASEG-003036,retail,3,Manta,2,2,False,66
ASEG-003037,retail,2,Cuenca,2,2,False,63
ASEG-003038,retail,2,Guayaquil,2,2,False,63
ASEG-003040,retail,2,Guayaquil,1,1,False,58
ASEG-003041,premium,1,Quito,3,3,False,65
ASEG-003042,premium,5,Manta,3,3,False,77
ASEG-003043,retail,3,Cuenca,2,2,False,66
ASEG-003044,premium,3,Cuenca,3,3,False,71
ASEG-003045,retail,4,Quito,2,2,False,69
ASEG-003047,retail,2,Quito,1,1,False,58
ASEG-003048,retail,2,Guayaquil,1,1,False,58
ASEG-003049,retail,2,Cuenca,1,1,False,58
ASEG-003050,retail,2,Quito,2,2,False,63
ASEG-003051,corporativo,4,Cuenca,6,6,True,89
ASEG-003052,retail,2,Cuenca,2,2,False,63
ASEG-003053,retail,1,Quito,2,2,False,60
ASEG-003054,retail,3,Guayaquil,1,1,False,61
ASEG-003055,retail,4,Quito,1,1,False,64
ASEG-003056,retail,1,Quito,2,2,False,60
ASEG-003057,retail,2,Guayaquil,1,1,False,58
ASEG-003058,retail,3,Quito,2,2,False,66
ASEG-003059,retail,3,Guayaquil,2,2,False,66
ASEG-003060,retail,2,Manta,2,2,False,63
ASEG-003061,retail,3,Quito,1,1,False,61
ASEG-003062,retail,4,Guayaquil,2,2,False,69
ASEG-003063,retail,2,Quito,1,1,False,58
ASEG-003065,premium,3,Guayaquil,4,4,True,76
ASEG-003066,retail,4,Guayaquil,2,2,False,69
ASEG-003067,premium,4,Quito,3,3,False,74
ASEG-003068,premium,3,Quito,5,5,True,81
ASEG-003069,retail,2,Guayaquil,2,2,False,63
ASEG-003071,premium,3,Quito,4,4,True,76
ASEG-003072,premium,2,Guayaquil,4,4,True,73
ASEG-003073,retail,4,Quito,2,2,False,69
ASEG-003074,retail,2,Quito,1,1,False,58
ASEG-003075,retail,3,Quito,1,1,False,61
ASEG-003076,retail,5,Quito,1,1,False,67
ASEG-003077,retail,3,Guayaquil,2,2,False,66
ASEG-003078,retail,4,Guayaquil,1,1,False,64
ASEG-003080,retail,3,Quito,2,2,False,66
ASEG-003082,retail,2,Cuenca,2,2,False,63
ASEG-003084,premium,2,Quito,3,3,False,68
ASEG-003085,retail,1,Guayaquil,1,1,False,55
ASEG-003086,premium,3,Quito,3,3,False,71
ASEG-003088,retail,1,Guayaquil,1,1,False,55
ASEG-003089,premium,3,Guayaquil,4,4,True,76
ASEG-003090,retail,4,Quito,2,2,False,69
ASEG-003091,retail,3,Guayaquil,1,1,False,61
ASEG-003092,retail,1,Guayaquil,2,2,False,60
ASEG-003093,retail,3,Quito,2,2,False,66
ASEG-003094,retail,5,Quito,2,2,False,72
ASEG-003095,premium,3,Quito,4,4,True,76
ASEG-003096,corporativo,5,Manta,7,7,True,97
ASEG-003097,retail,1,Cuenca,1,1,False,55
ASEG-003098,retail,3,Guayaquil,2,2,False,66
ASEG-003099,retail,5,Quito,2,2,False,72
ASEG-003100,retail,2,Guayaquil,2,2,False,63
ASEG-003101,premium,2,Cuenca,3,3,False,68
ASEG-003103,premium,2,Manta,3,3,False,68
ASEG-003104,premium,2,Guayaquil,4,4,True,73
ASEG-003105,retail,1,Guayaquil,1,1,False,55
ASEG-003106,premium,3,Quito,3,3,False,71
ASEG-003107,premium,3,Manta,3,3,False,71
ASEG-003108,premium,3,Guayaquil,3,3,False,71
ASEG-003109,retail,4,Guayaquil,2,2,False,69
ASEG-003110,retail,3,Quito,1,1,False,61
ASEG-003111,retail,1,Quito,1,1,False,55
ASEG-003112,retail,1,Quito,2,2,False,60
ASEG-003113,premium,3,Quito,4,4,True,76
ASEG-003114,premium,3,Guayaquil,4,4,True,76
ASEG-003115,retail,1,Manta,1,1,False,55
ASEG-003116,premium,2,Cuenca,4,4,True,73
ASEG-003117,retail,2,Cuenca,2,2,False,63
ASEG-003118,retail,3,Cuenca,1,1,False,61
ASEG-003119,retail,1,Guayaquil,1,1,False,55
ASEG-003121,retail,2,Cuenca,2,2,False,63
ASEG-003122,premium,1,Quito,3,3,False,65
ASEG-003123,premium,2,Guayaquil,3,3,False,68
ASEG-003124,retail,2,Manta,1,1,False,58
ASEG-003125,premium,3,Cuenca,3,3,False,71
ASEG-003127,retail,1,Guayaquil,1,1,False,55
ASEG-003128,retail,3,Guayaquil,1,1,False,61
ASEG-003129,retail,2,Guayaquil,2,2,False,63
ASEG-003130,premium,2,Guayaquil,3,3,False,68
ASEG-003131,retail,2,Cuenca,1,1,False,58
ASEG-003133,retail,2,Guayaquil,2,2,False,63
ASEG-003134,retail,1,Guayaquil,1,1,False,55
ASEG-003135,retail,3,Manta,2,2,False,66
ASEG-003136,retail,5,Quito,2,2,False,72
ASEG-003137,retail,3,Quito,1,1,False,61
ASEG-003138,premium,1,Quito,4,4,True,70
ASEG-003139,retail,2,Quito,2,2,False,63
ASEG-003140,retail,2,Guayaquil,1,1,False,58
ASEG-003141,premium,3,Cuenca,3,3,False,71
ASEG-003142,premium,3,Guayaquil,3,3,False,71
ASEG-003143,premium,3,Guayaquil,3,3,False,71
ASEG-003144,retail,1,Quito,1,1,False,55
ASEG-003145,premium,2,Quito,4,4,True,73
ASEG-003146,retail,3,Manta,2,2,False,66
ASEG-003148,retail,1,Manta,1,1,False,55
ASEG-003149,corporativo,7,Guayaquil,8,8,True,100
ASEG-003150,premium,3,Guayaquil,3,3,False,71
ASEG-003151,retail,1,Guayaquil,1,1,False,55
ASEG-003152,retail,3,Quito,1,1,False,61
ASEG-003153,retail,2,Manta,1,1,False,58
ASEG-003154,retail,1,Quito,1,1,False,55
ASEG-003155,premium,3,Cuenca,4,4,True,76
ASEG-003156,premium,3,Guayaquil,4,4,True,76
ASEG-003157,retail,1,Quito,2,2,False,60
ASEG-003158,retail,5,Quito,2,2,False,72
ASEG-003159,retail,3,Quito,1,1,False,61
ASEG-003160,premium,3,Guayaquil,4,4,True,76
ASEG-003161,retail,1,Quito,1,1,False,55
ASEG-003162,retail,1,Guayaquil,1,1,False,55
ASEG-003163,premium,2,Cuenca,3,3,False,68
ASEG-003164,retail,1,Cuenca,2,2,False,60
ASEG-003165,retail,2,Cuenca,2,2,False,63
ASEG-003166,premium,2,Guayaquil,3,3,False,68
ASEG-003167,retail,1,Quito,2,2,False,60
ASEG-003168,retail,1,Manta,1,1,False,55
ASEG-003169,premium,3,Cuenca,3,3,False,71
ASEG-003170,retail,2,Cuenca,2,2,False,63
ASEG-003171,retail,4,Guayaquil,1,1,False,64
ASEG-003172,premium,2,Guayaquil,3,3,False,68
ASEG-003173,retail,1,Quito,1,1,False,55
ASEG-003174,premium,2,Manta,3,3,False,68
ASEG-003175,retail,2,Quito,2,2,False,63
ASEG-003176,premium,5,Guayaquil,4,4,True,82
ASEG-003177,retail,4,Quito,1,1,False,64
ASEG-003178,retail,2,Manta,1,1,False,58
ASEG-003182,retail,1,Quito,1,1,False,55
ASEG-003184,premium,4,Quito,5,5,True,84
ASEG-003185,retail,4,Quito,2,2,False,69
ASEG-003186,premium,3,Quito,3,3,False,71
ASEG-003187,retail,2,Guayaquil,1,1,False,58
ASEG-003188,premium,4,Guayaquil,4,4,True,79
ASEG-003189,retail,4,Quito,1,1,False,64
ASEG-003190,retail,3,Quito,2,2,False,66
ASEG-003193,retail,3,Quito,1,1,False,61
ASEG-003194,retail,2,Quito,1,1,False,58
ASEG-003195,retail,2,Cuenca,2,2,False,63
ASEG-003196,retail,2,Manta,2,2,False,63
ASEG-003197,retail,2,Guayaquil,2,2,False,63
ASEG-003199,retail,3,Guayaquil,1,1,False,61
ASEG-003200,retail,1,Manta,1,1,False,55
ASEG-003201,premium,4,Manta,4,4,True,79
ASEG-003202,premium,3,Guayaquil,4,4,True,76
ASEG-003204,premium,3,Quito,3,3,False,71
ASEG-003205,retail,2,Manta,2,2,False,63
ASEG-003206,retail,1,Cuenca,2,2,False,60
ASEG-003207,premium,3,Guayaquil,4,4,True,76
ASEG-003208,retail,3,Cuenca,2,2,False,66
ASEG-003209,retail,3,Guayaquil,1,1,False,61
ASEG-003210,premium,4,Manta,3,3,False,74
ASEG-003211,retail,1,Guayaquil,2,2,False,60
ASEG-003212,retail,3,Quito,2,2,False,66
ASEG-003214,retail,2,Guayaquil,2,2,False,63
ASEG-003215,retail,1,Quito,2,2,False,60
ASEG-003216,premium,3,Quito,3,3,False,71
ASEG-003217,premium,3,Manta,3,3,False,71
ASEG-003218,corporativo,2,Guayaquil,6,6,True,83
ASEG-003219,premium,3,Guayaquil,3,3,False,71
ASEG-003220,retail,1,Guayaquil,1,1,False,55
ASEG-003221,premium,2,Guayaquil,5,5,True,78
ASEG-003222,retail,1,Guayaquil,1,1,False,55
ASEG-003223,retail,4,Cuenca,2,2,False,69
ASEG-003227,retail,1,Quito,2,2,False,60
ASEG-003228,retail,3,Guayaquil,2,2,False,66
ASEG-003229,retail,4,Guayaquil,2,2,False,69
ASEG-003230,retail,1,Quito,2,2,False,60
ASEG-003231,retail,1,Guayaquil,1,1,False,55
ASEG-003233,retail,1,Quito,1,1,False,55
ASEG-003234,retail,2,Cuenca,2,2,False,63
ASEG-003235,retail,2,Quito,1,1,False,58
ASEG-003236,premium,2,Manta,3,3,False,68
ASEG-003237,premium,3,Quito,4,4,True,76
ASEG-003238,retail,3,Cuenca,1,1,False,61
ASEG-003239,retail,2,Guayaquil,2,2,False,63
ASEG-003240,retail,2,Quito,1,1,False,58
ASEG-003241,retail,2,Quito,2,2,False,63
ASEG-003242,retail,3,Quito,1,1,False,61
ASEG-003243,premium,4,Guayaquil,5,5,True,84
ASEG-003246,premium,3,Guayaquil,4,4,True,76
ASEG-003247,retail,2,Guayaquil,2,2,False,63
ASEG-003248,premium,3,Guayaquil,4,4,True,76
ASEG-003249,retail,4,Quito,2,2,False,69
ASEG-003250,premium,2,Guayaquil,3,3,False,68
ASEG-003251,retail,1,Cuenca,1,1,False,55
ASEG-003252,retail,2,Guayaquil,1,1,False,58
ASEG-003253,premium,3,Guayaquil,3,3,False,71
ASEG-003254,retail,1,Quito,2,2,False,60
ASEG-003255,premium,3,Cuenca,4,4,True,76
ASEG-003256,retail,1,Guayaquil,1,1,False,55
ASEG-003257,premium,2,Quito,3,3,False,68
ASEG-003258,retail,2,Manta,2,2,False,63
ASEG-003259,premium,3,Cuenca,3,3,False,71
ASEG-003260,retail,2,Guayaquil,1,1,False,58
ASEG-003261,retail,3,Cuenca,2,2,False,66
ASEG-003263,retail,2,Guayaquil,2,2,False,63
ASEG-003264,retail,2,Guayaquil,1,1,False,58
ASEG-003266,premium,2,Cuenca,5,5,True,78
ASEG-003268,retail,2,Cuenca,1,1,False,58
ASEG-003269,retail,1,Cuenca,1,1,False,55
ASEG-003270,retail,2,Cuenca,1,1,False,58
ASEG-003271,premium,4,Guayaquil,4,4,True,79
ASEG-003272,premium,2,Quito,3,3,False,68
ASEG-003273,retail,1,Quito,1,1,False,55
ASEG-003274,retail,3,Cuenca,2,2,False,66
ASEG-003275,retail,3,Guayaquil,2,2,False,66
ASEG-003276,premium,2,Guayaquil,3,3,False,68
ASEG-003277,retail,1,Manta,1,1,False,55
ASEG-003278,premium,4,Cuenca,4,4,True,79
ASEG-003279,premium,1,Guayaquil,4,4,True,70
ASEG-003281,retail,2,Manta,2,2,False,63
ASEG-003282,retail,1,Guayaquil,1,1,False,55
ASEG-003283,retail,1,Quito,1,1,False,55
ASEG-003284,premium,5,Quito,3,3,False,77
ASEG-003285,retail,1,Guayaquil,2,2,False,60
ASEG-003286,premium,3,Quito,3,3,False,71
ASEG-003287,retail,2,Guayaquil,2,2,False,63
ASEG-003288,retail,1,Manta,2,2,False,60
ASEG-003289,retail,3,Guayaquil,2,2,False,66
ASEG-003291,premium,3,Cuenca,3,3,False,71
ASEG-003292,premium,3,Manta,3,3,False,71
ASEG-003293,premium,3,Quito,3,3,False,71
ASEG-003294,retail,4,Guayaquil,1,1,False,64
ASEG-003295,retail,2,Quito,2,2,False,63
ASEG-003296,retail,5,Quito,1,1,False,67
ASEG-003297,retail,1,Guayaquil,1,1,False,55
ASEG-003298,premium,5,Cuenca,3,3,False,77
ASEG-003299,premium,3,Cuenca,3,3,False,71
ASEG-003300,retail,1,Cuenca,2,2,False,60
ASEG-003302,retail,2,Guayaquil,2,2,False,63
ASEG-003304,retail,1,Guayaquil,1,1,False,55
ASEG-003305,premium,3,Guayaquil,5,5,True,81
ASEG-003306,premium,3,Quito,3,3,False,71
ASEG-003307,retail,1,Manta,1,1,False,55
ASEG-003308,premium,3,Guayaquil,4,4,True,76
ASEG-003309,retail,2,Guayaquil,2,2,False,63
ASEG-003310,premium,3,Quito,3,3,False,71
ASEG-003311,retail,3,Quito,1,1,False,61
ASEG-003312,retail,3,Guayaquil,1,1,False,61
ASEG-003313,retail,2,Guayaquil,2,2,False,63
ASEG-003314,premium,2,Quito,4,4,True,73
ASEG-003315,premium,4,Guayaquil,4,4,True,79
ASEG-003316,retail,2,Quito,2,2,False,63
ASEG-003318,retail,3,Quito,2,2,False,66
ASEG-003320,retail,1,Guayaquil,1,1,False,55
ASEG-003322,retail,2,Quito,2,2,False,63
ASEG-003323,retail,1,Quito,1,1,False,55
ASEG-003324,retail,2,Guayaquil,1,1,False,58
ASEG-003326,premium,4,Manta,5,5,True,84
ASEG-003327,premium,3,Quito,3,3,False,71
ASEG-003328,retail,4,Guayaquil,2,2,False,69
ASEG-003329,retail,1,Manta,1,1,False,55
ASEG-003330,retail,2,Guayaquil,1,1,False,58
ASEG-003331,premium,4,Guayaquil,5,5,True,84
ASEG-003332,retail,2,Cuenca,2,2,False,63
ASEG-003333,retail,2,Guayaquil,2,2,False,63
ASEG-003334,retail,2,Manta,1,1,False,58
ASEG-003335,premium,3,Guayaquil,5,5,True,81
ASEG-003336,premium,3,Quito,3,3,False,71
ASEG-003337,premium,2,Cuenca,3,3,False,68
ASEG-003338,retail,3,Guayaquil,2,2,False,66
ASEG-003339,retail,2,Quito,2,2,False,63
ASEG-003340,premium,5,Guayaquil,4,4,True,82
ASEG-003341,retail,2,Cuenca,1,1,False,58
ASEG-003344,retail,3,Quito,2,2,False,66
ASEG-003345,retail,4,Manta,2,2,False,69
ASEG-003346,premium,5,Cuenca,3,3,False,77
ASEG-003347,retail,1,Quito,1,1,False,55
ASEG-003349,premium,2,Guayaquil,3,3,False,68
ASEG-003350,retail,1,Cuenca,2,2,False,60
ASEG-003351,premium,5,Quito,3,3,False,77
ASEG-003352,retail,2,Quito,1,1,False,58
ASEG-003353,retail,2,Guayaquil,1,1,False,58
ASEG-003354,retail,3,Manta,2,2,False,66
ASEG-003355,retail,3,Guayaquil,2,2,False,66
ASEG-003356,premium,7,Manta,4,4,True,88
ASEG-003357,retail,1,Guayaquil,1,1,False,55
ASEG-003359,retail,1,Quito,1,1,False,55
ASEG-003360,retail,3,Cuenca,1,1,False,61
ASEG-003361,retail,2,Guayaquil,1,1,False,58
ASEG-003362,retail,1,Manta,1,1,False,55
ASEG-003363,premium,3,Cuenca,3,3,False,71
ASEG-003364,premium,3,Quito,3,3,False,71
ASEG-003365,retail,1,Quito,1,1,False,55
ASEG-003366,retail,4,Manta,1,1,False,64
ASEG-003367,retail,1,Guayaquil,2,2,False,60
ASEG-003368,retail,1,Quito,1,1,False,55
ASEG-003369,premium,4,Guayaquil,3,3,False,74
ASEG-003370,retail,3,Quito,1,1,False,61
ASEG-003372,premium,2,Manta,4,4,True,73
ASEG-003373,retail,1,Guayaquil,1,1,False,55
ASEG-003374,retail,3,Cuenca,2,2,False,66
ASEG-003376,premium,4,Guayaquil,3,3,False,74
ASEG-003377,corporativo,3,Guayaquil,6,6,True,86
ASEG-003379,premium,3,Quito,5,5,True,81
ASEG-003381,premium,6,Cuenca,3,3,False,80
ASEG-003382,retail,2,Guayaquil,1,1,False,58
ASEG-003383,retail,2,Manta,2,2,False,63
ASEG-003384,retail,1,Quito,2,2,False,60
ASEG-003385,retail,4,Manta,2,2,False,69
ASEG-003386,retail,4,Guayaquil,2,2,False,69
ASEG-003387,retail,4,Quito,1,1,False,64
ASEG-003388,premium,3,Manta,3,3,False,71
ASEG-003389,retail,1,Quito,1,1,False,55
ASEG-003390,retail,1,Cuenca,2,2,False,60
ASEG-003391,retail,1,Quito,1,1,False,55
ASEG-003392,premium,2,Manta,3,3,False,68
ASEG-003393,retail,3,Cuenca,2,2,False,66
ASEG-003395,retail,3,Guayaquil,1,1,False,61
ASEG-003396,retail,1,Cuenca,2,2,False,60
ASEG-003398,retail,1,Manta,1,1,False,55
ASEG-003400,premium,1,Quito,4,4,True,70
ASEG-003401,retail,4,Cuenca,2,2,False,69
ASEG-003402,premium,4,Guayaquil,5,5,True,84
ASEG-003403,premium,3,Guayaquil,4,4,True,76
ASEG-003404,retail,2,Guayaquil,2,2,False,63
ASEG-003405,retail,1,Quito,1,1,False,55
ASEG-003406,premium,4,Quito,3,3,False,74
ASEG-003407,premium,4,Guayaquil,3,3,False,74
ASEG-003408,retail,1,Cuenca,2,2,False,60
ASEG-003409,retail,1,Cuenca,1,1,False,55
ASEG-003410,retail,4,Cuenca,2,2,False,69
ASEG-003411,premium,2,Quito,3,3,False,68
ASEG-003412,retail,4,Manta,2,2,False,69
ASEG-003416,retail,3,Manta,2,2,False,66
ASEG-003417,retail,4,Manta,2,2,False,69
ASEG-003418,premium,5,Guayaquil,3,3,False,77
ASEG-003419,corporativo,2,Quito,6,6,True,83
ASEG-003421,retail,2,Manta,1,1,False,58
ASEG-003422,premium,2,Guayaquil,3,3,False,68
ASEG-003423,retail,3,Quito,1,1,False,61
ASEG-003424,retail,3,Manta,2,2,False,66
ASEG-003425,retail,4,Quito,2,2,False,69
ASEG-003426,retail,1,Manta,2,2,False,60
