id_poliza,id_asegurado,ramo,fecha_inicio,fecha_fin,prima,suma_asegurada,deducible,canal_venta,ciudad,estado_poliza
POL-01841,ASEG-000939,vehiculos,2019-11-18,2020-08-02,2224.72,55618.09,2780.9,directo,Quito,vigente
POL-01842,ASEG-007078,vehiculos,2023-11-24,2025-03-31,221.85,5546.26,277.31,broker,Quito,vencida
POL-01843,ASEG-005667,hogar,2021-04-10,2022-09-15,275.93,6898.26,344.91,digital,Manta,suspendida
POL-01844,ASEG-001386,salud,2024-11-22,2026-06-13,2239.13,55978.34,2798.92,agencia,Cuenca,mora
POL-01845,ASEG-012038,vehiculos,2019-08-09,2020-07-05,514.44,12861.04,643.05,directo,Quito,vigente
POL-01846,ASEG-001502,vehiculos,2022-09-12,2023-09-13,159.16,3979.02,198.95,broker,Quito,vencida
POL-01847,ASEG-004301,vehiculos,2020-04-28,2021-01-19,2374.74,59368.42,2968.42,digital,Guayaquil,suspendida
POL-01848,ASEG-009802,vehiculos,2025-10-30,2026-10-02,362.09,9052.26,452.61,agencia,Quito,mora
POL-01849,ASEG-009765,hogar,2025-09-24,2026-09-01,2087.59,52189.63,2609.48,directo,Manta,vigente
POL-01850,ASEG-004153,vehiculos,2022-11-01,2023-01-11,225.06,5626.48,281.32,broker,Quito,vencida
POL-01851,ASEG-007676,salud,2025-03-24,2026-01-19,230.23,5755.82,287.79,digital,Cuenca,suspendida
POL-01852,ASEG-000291,vehiculos,2021-02-25,2021-09-27,401.44,10036.0,501.8,agencia,Quito,mora
POL-01853,ASEG-009261,hogar,2019-12-19,2020-11-02,533.18,13329.41,666.47,directo,Manta,vigente
POL-01854,ASEG-010711,vida,2019-06-24,2020-10-04,2428.95,60723.64,3036.18,broker,Quito,vencida
POL-01855,ASEG-003510,salud,2018-05-29,2019-04-03,631.31,15782.68,789.13,digital,Cuenca,suspendida
POL-01856,ASEG-010663,hogar,2023-06-15,2024-04-16,389.48,9737.05,486.85,agencia,Manta,mora
POL-01857,ASEG-001975,salud,2024-01-14,2024-10-04,1962.22,49055.5,2452.78,directo,Cuenca,vigente
POL-01858,ASEG-003714,hogar,2020-10-27,2022-02-28,558.63,13965.65,698.28,broker,Manta,vencida
POL-01859,ASEG-003843,generales,2019-01-28,2019-08-06,617.85,15446.26,772.31,digital,Cuenca,suspendida
POL-01860,ASEG-004822,vehiculos,2023-08-08,2024-11-14,386.03,9650.76,482.54,agencia,Quito,mora
POL-01861,ASEG-005137,vehiculos,2019-07-01,2020-02-11,554.3,13857.56,692.88,directo,Guayaquil,vigente
POL-01862,ASEG-008705,vida,2025-10-02,2027-01-04,2069.71,51742.87,2587.14,broker,Quito,vencida
POL-01863,ASEG-006942,vehiculos,2020-04-23,2021-07-22,745.64,18641.04,932.05,digital,Guayaquil,suspendida
POL-01864,ASEG-007138,vida,2018-04-03,2019-12-27,1838.39,45959.68,2297.98,agencia,Quito,mora
POL-01865,ASEG-003207,vida,2019-08-19,2020-08-06,3024.28,75606.9,3780.34,directo,Quito,vigente
POL-01866,ASEG-003913,hogar,2019-09-15,2020-08-18,302.46,7561.61,378.08,broker,Manta,vencida
POL-01867,ASEG-011394,salud,2022-12-02,2023-03-13,1651.79,41294.86,2064.74,digital,Cuenca,suspendida
POL-01868,ASEG-002202,vehiculos,2023-11-27,2024-08-07,852.19,21304.64,1065.23,agencia,Guayaquil,mora
POL-01869,ASEG-002753,vida,2021-09-30,2023-07-14,1948.39,48709.84,2435.49,directo,Quito,vigente
POL-01870,ASEG-002130,vida,2020-04-06,2021-04-19,1952.96,48823.92,2441.2,broker,Quito,vencida
POL-01871,ASEG-003096,vida,2020-05-20,2020-10-16,2659.95,66498.68,3324.93,digital,Quito,suspendida
POL-01872,ASEG-011521,vehiculos,2023-05-15,2023-06-15,267.96,6699.0,334.95,agencia,Guayaquil,mora
POL-01873,ASEG-000434,vehiculos,2020-07-21,2020-09-23,774.17,19354.19,967.71,directo,Guayaquil,vigente
POL-01874,ASEG-011557,vehiculos,2025-04-17,2026-04-15,139.19,3479.66,173.98,broker,Quito,vencida
POL-01875,ASEG-010640,vida,2020-07-23,2021-04-30,1791.24,44781.07,2239.05,digital,Quito,suspendida
POL-01876,ASEG-011048,salud,2026-01-04,2026-09-27,1689.46,42236.4,2111.82,agencia,Cuenca,mora
POL-01877,ASEG-011303,vehiculos,2018-11-30,2019-03-19,138.95,3473.8,173.69,directo,Quito,vigente
POL-01878,ASEG-008701,vida,2020-04-06,2020-06-24,2448.85,61221.31,3061.07,broker,Quito,vencida
POL-01879,ASEG-011689,hogar,2022-07-05,2023-04-21,994.62,24865.51,1243.28,digital,Manta,suspendida
POL-01880,ASEG-008999,hogar,2021-08-24,2022-06-22,594.7,14867.46,743.37,agencia,Manta,mora
POL-01881,ASEG-011736,vehiculos,2020-03-09,2021-01-14,818.42,20460.58,1023.03,directo,Quito,vigente
POL-01882,ASEG-002406,hogar,2020-07-11,2021-06-19,546.24,13655.94,682.8,broker,Manta,vencida
POL-01884,ASEG-005544,vehiculos,2024-10-11,2026-07-07,819.22,20480.6,1024.03,digital,Quito,suspendida
POL-01886,ASEG-006364,vehiculos,2025-04-17,2025-11-13,848.53,21213.37,1060.67,agencia,Guayaquil,mora
POL-01887,ASEG-005438,vehiculos,2024-09-29,2025-10-20,797.5,19937.46,996.87,directo,Quito,vigente
POL-01888,ASEG-002138,salud,2024-05-03,2025-03-28,204.9,5122.52,256.13,broker,Cuenca,vencida
POL-01889,ASEG-001977,vehiculos,2021-02-18,2022-08-10,1985.3,49632.42,2481.62,digital,Guayaquil,suspendida
POL-01890,ASEG-002846,hogar,2023-07-31,2024-04-12,779.33,19483.18,974.16,agencia,Manta,mora
POL-01891,ASEG-009135,vehiculos,2019-02-08,2019-10-24,614.42,15360.46,768.02,directo,Guayaquil,vigente
POL-01892,ASEG-000047,vida,2018-09-11,2019-01-12,1928.21,48205.34,2410.27,broker,Quito,vencida
POL-01893,ASEG-003710,vehiculos,2024-06-15,2025-10-25,151.78,3794.41,189.72,digital,Quito,suspendida
POL-01894,ASEG-010941,vehiculos,2022-02-17,2023-09-26,823.23,20580.82,1029.04,agencia,Guayaquil,mora
POL-01895,ASEG-011154,vehiculos,2020-04-03,2021-12-07,2329.28,58232.08,2911.6,directo,Quito,vigente
POL-01896,ASEG-009560,vehiculos,2024-11-25,2025-10-24,2440.35,61008.82,3050.44,broker,Quito,vencida
POL-01897,ASEG-012151,vehiculos,2019-03-16,2020-06-17,279.03,6975.66,348.78,digital,Guayaquil,suspendida
POL-01898,ASEG-003726,vehiculos,2023-10-27,2024-06-30,853.82,21345.47,1067.27,agencia,Guayaquil,mora
POL-01899,ASEG-001030,vida,2020-02-10,2021-02-14,2520.04,63001.1,3150.06,directo,Quito,vigente
POL-01900,ASEG-006637,salud,2022-07-05,2023-05-29,40.0,1000.0,50.0,broker,Cuenca,vencida
POL-01901,ASEG-011857,vehiculos,2018-09-08,2020-01-15,178.41,4460.17,223.01,digital,Quito,suspendida
POL-01902,ASEG-007326,vehiculos,2022-07-11,2024-02-15,1269.81,31745.27,1587.26,agencia,Guayaquil,mora
POL-01903,ASEG-000600,hogar,2022-11-14,2023-11-11,1909.2,47729.93,2386.5,directo,Manta,vigente
POL-01904,ASEG-003503,hogar,2024-06-16,2025-05-05,1418.53,35463.13,1773.16,broker,Manta,vencida
POL-01905,ASEG-005066,hogar,2021-05-23,2022-07-05,1597.54,39938.4,1996.92,digital,Manta,suspendida
POL-01906,ASEG-011545,salud,2021-02-05,2021-12-16,1867.04,46676.09,2333.8,agencia,Cuenca,mora
POL-01907,ASEG-010448,hogar,2022-08-05,2023-06-22,2251.63,56290.69,2814.53,directo,Manta,vigente
POL-01908,ASEG-008849,vehiculos,2020-10-20,2022-07-01,743.71,18592.64,929.63,broker,Guayaquil,vencida
POL-01909,ASEG-008397,salud,2024-06-16,2025-05-25,2094.62,52365.4,2618.27,digital,Cuenca,suspendida
POL-01910,ASEG-003250,vehiculos,2018-08-07,2019-09-05,695.41,17385.26,869.26,agencia,Guayaquil,mora
POL-01911,ASEG-004447,hogar,2026-06-13,2026-09-12,273.64,6841.02,342.05,directo,Manta,vigente
POL-01912,ASEG-008866,vehiculos,2025-08-16,2026-05-03,1780.07,44501.71,2225.09,broker,Guayaquil,vencida
POL-01913,ASEG-005193,vida,2024-10-08,2025-06-25,1923.62,48090.6,2404.53,digital,Quito,suspendida
POL-01914,ASEG-001615,vida,2026-05-01,2027-02-28,1378.79,34469.83,1723.49,agencia,Quito,mora
POL-01915,ASEG-006783,vehiculos,2023-02-12,2024-10-08,2171.73,54293.3,2714.67,directo,Quito,vigente
POL-01916,ASEG-005740,vehiculos,2024-08-09,2026-01-17,704.35,17608.63,880.43,broker,Guayaquil,vencida
POL-01917,ASEG-012183,salud,2019-11-04,2020-06-04,1028.29,25707.18,1285.36,digital,Cuenca,suspendida
POL-01918,ASEG-009659,hogar,2020-04-07,2021-05-11,648.91,16222.63,811.13,agencia,Manta,mora
POL-01919,ASEG-002881,vehiculos,2025-04-30,2025-12-24,346.51,8662.78,433.14,directo,Quito,vigente
POL-01920,ASEG-008091,hogar,2018-05-13,2019-12-08,875.41,21885.22,1094.26,broker,Manta,vencida
POL-01921,ASEG-003994,vehiculos,2022-07-04,2022-07-26,493.95,12348.66,617.43,digital,Guayaquil,suspendida
POL-01922,ASEG-002080,vehiculos,2021-06-02,2022-06-18,677.02,16925.51,846.28,agencia,Guayaquil,mora
POL-01923,ASEG-010501,vehiculos,2026-02-09,2027-01-16,1616.37,40409.27,2020.46,directo,Quito,vigente
POL-01924,ASEG-001081,vida,2020-06-05,2021-02-27,2320.75,58018.67,2900.93,broker,Quito,vencida
POL-01925,ASEG-009009,vehiculos,2020-11-12,2021-04-30,498.3,12457.62,622.88,digital,Quito,suspendida
POL-01926,ASEG-000476,generales,2019-05-25,2019-10-18,1122.67,28066.8,1403.34,agencia,Guayaquil,mora
POL-01928,ASEG-004256,salud,2026-03-26,2027-06-12,807.72,20193.01,1009.65,directo,Cuenca,vigente
POL-01929,ASEG-009119,vehiculos,2022-05-09,2023-01-11,1882.61,47065.2,2353.26,broker,Guayaquil,vencida
POL-01930,ASEG-011482,hogar,2025-03-21,2026-07-01,1878.33,46958.14,2347.91,digital,Manta,suspendida
POL-01931,ASEG-005726,vida,2020-06-08,2021-01-31,2066.95,51673.66,2583.68,agencia,Quito,mora
POL-01932,ASEG-009099,vehiculos,2023-03-04,2024-06-19,2371.17,59279.18,2963.96,directo,Quito,vigente
POL-01933,ASEG-001123,vida,2025-05-14,2026-01-30,2055.34,51383.6,2569.18,broker,Quito,vencida
POL-01934,ASEG-007204,vehiculos,2025-12-08,2027-04-16,2554.03,63850.81,3192.54,digital,Quito,suspendida
POL-01935,ASEG-000904,salud,2020-11-05,2022-04-25,401.0,10025.12,501.26,agencia,Cuenca,mora
POL-01936,ASEG-000104,vida,2020-10-14,2022-09-10,2534.81,63370.14,3168.51,directo,Quito,vigente
POL-01937,ASEG-007249,salud,2019-03-07,2020-05-05,2379.49,59487.23,2974.36,broker,Cuenca,vencida
POL-01938,ASEG-012115,salud,2025-06-15,2026-03-15,747.59,18689.81,934.49,digital,Cuenca,suspendida
POL-01939,ASEG-000159,vehiculos,2024-01-06,2024-11-19,1207.19,30179.63,1508.98,agencia,Guayaquil,mora
POL-01940,ASEG-010024,vehiculos,2022-10-08,2023-11-24,998.78,24969.47,1248.47,directo,Guayaquil,vigente
POL-01941,ASEG-010923,vehiculos,2024-10-03,2026-04-21,1035.74,25893.61,1294.68,broker,Guayaquil,vencida
POL-01942,ASEG-002204,vida,2019-02-14,2019-12-08,1754.82,43870.45,2193.52,digital,Quito,suspendida
POL-01943,ASEG-000602,vehiculos,2020-01-28,2021-04-02,186.94,4673.56,233.68,agencia,Guayaquil,mora
POL-01944,ASEG-012010,generales,2022-10-18,2024-02-13,315.96,7898.93,394.95,directo,Cuenca,vigente
POL-01945,ASEG-008137,vida,2023-05-05,2024-09-02,2195.82,54895.58,2744.78,broker,Quito,vencida
POL-01946,ASEG-000367,vehiculos,2019-11-08,2020-09-18,258.41,6460.31,323.02,digital,Quito,suspendida
POL-01947,ASEG-005192,vida,2019-09-13,2021-03-19,2575.19,64379.72,3218.99,agencia,Quito,mora
POL-01948,ASEG-005881,generales,2021-06-03,2022-10-05,2196.9,54922.38,2746.12,directo,Guayaquil,vigente
POL-01949,ASEG-011286,vehiculos,2024-07-26,2025-08-19,2181.56,54539.05,2726.95,broker,Quito,vencida
POL-01950,ASEG-009648,hogar,2020-08-02,2020-08-22,2686.43,67160.8,3358.04,digital,Manta,suspendida
POL-01951,ASEG-006201,vida,2018-10-05,2019-03-21,2905.94,72648.58,3632.43,agencia,Quito,mora
POL-01952,ASEG-001494,vehiculos,2024-11-25,2025-07-25,2281.44,57035.92,2851.8,directo,Guayaquil,vigente
POL-01953,ASEG-011240,vehiculos,2021-09-03,2022-01-16,885.62,22140.61,1107.03,broker,Guayaquil,vencida
POL-01954,ASEG-010089,vida,2025-07-26,2026-01-17,2388.95,59723.76,2986.19,digital,Quito,suspendida
POL-01955,ASEG-010173,vehiculos,2023-02-16,2024-02-17,2063.51,51587.63,2579.38,agencia,Quito,mora
POL-01956,ASEG-001782,hogar,2020-10-26,2021-02-13,2596.09,64902.18,3245.11,directo,Manta,vigente
POL-01957,ASEG-007769,hogar,2023-04-05,2023-12-02,450.91,11272.82,563.64,broker,Manta,vencida
POL-01958,ASEG-003518,vida,2023-01-09,2024-08-06,1609.4,40235.08,2011.75,digital,Quito,suspendida
POL-01959,ASEG-006119,vida,2018-11-04,2019-03-27,1874.37,46859.17,2342.96,agencia,Quito,mora
POL-01960,ASEG-006022,vehiculos,2023-04-16,2024-08-10,189.4,4735.12,236.76,directo,Guayaquil,vigente
POL-01961,ASEG-011630,generales,2025-08-11,2026-06-18,1993.88,49846.98,2492.35,broker,Guayaquil,vencida
POL-01962,ASEG-011521,vehiculos,2021-08-02,2022-05-04,1643.06,41076.46,2053.82,digital,Guayaquil,suspendida
POL-01963,ASEG-000222,vida,2025-04-05,2026-02-21,2309.98,57749.4,2887.47,agencia,Quito,mora
POL-01964,ASEG-010281,vehiculos,2023-03-27,2024-01-07,1779.56,44488.91,2224.45,directo,Guayaquil,vigente
POL-01965,ASEG-005861,vehiculos,2023-04-13,2024-06-05,380.71,9517.67,475.88,broker,Guayaquil,vencida
POL-01966,ASEG-007502,vida,2024-02-27,2024-12-30,1671.1,41777.44,2088.87,digital,Quito,suspendida
POL-01967,ASEG-008997,vehiculos,2024-10-09,2024-10-28,1105.24,27630.95,1381.55,agencia,Guayaquil,mora
POL-01968,ASEG-003722,vida,2024-12-24,2025-01-21,1110.23,27755.75,1387.79,directo,Quito,vigente
POL-01969,ASEG-006867,vida,2020-11-08,2021-06-23,2508.7,62717.62,3135.88,broker,Quito,vencida
POL-01970,ASEG-012189,vehiculos,2023-03-18,2023-10-01,1027.97,25699.18,1284.96,digital,Guayaquil,suspendida
POL-01971,ASEG-000272,vida,2023-07-16,2024-03-23,2394.93,59873.26,2993.66,agencia,Quito,mora
POL-01972,ASEG-003377,vehiculos,2022-11-02,2023-11-07,2744.22,68605.52,3430.28,directo,Guayaquil,vigente
POL-01973,ASEG-009706,vehiculos,2019-05-24,2021-01-06,196.74,4918.51,245.93,broker,Guayaquil,vencida
POL-01974,ASEG-010069,vehiculos,2025-10-28,2026-05-28,583.25,14581.18,729.06,digital,Quito,suspendida
POL-01975,ASEG-003145,vehiculos,2018-12-11,2019-03-06,2269.8,56744.89,2837.24,agencia,Quito,mora
POL-01976,ASEG-010624,hogar,2025-02-19,2025-02-28,2255.7,56392.45,2819.62,directo,Manta,vigente
POL-01977,ASEG-004643,salud,2018-10-20,2019-03-15,1574.94,39373.52,1968.68,broker,Cuenca,vencida
POL-01978,ASEG-009111,vehiculos,2022-11-14,2024-02-26,843.76,21094.0,1054.7,digital,Guayaquil,suspendida
POL-01979,ASEG-000958,vehiculos,2023-12-24,2025-05-23,425.18,10629.49,531.47,agencia,Guayaquil,mora
POL-01980,ASEG-002051,vehiculos,2019-03-01,2019-03-21,237.45,5936.14,296.81,directo,Quito,vigente
POL-01981,ASEG-002537,vehiculos,2023-08-27,2024-06-05,1967.6,49189.97,2459.5,broker,Guayaquil,vencida
POL-01982,ASEG-008273,vehiculos,2020-11-08,2021-11-21,2680.29,67007.2,3350.36,digital,Guayaquil,suspendida
POL-01983,ASEG-007065,vehiculos,2023-01-20,2023-09-28,520.78,13019.47,650.97,agencia,Guayaquil,mora
POL-01984,ASEG-007864,vida,2021-07-05,2021-11-05,1519.97,37999.18,1899.96,directo,Quito,vigente
POL-01985,ASEG-003101,vida,2025-07-26,2026-02-15,872.7,21817.57,1090.88,broker,Quito,vencida
POL-01986,ASEG-006472,vida,2022-08-10,2023-03-01,2280.65,57016.31,2850.82,digital,Quito,suspendida
POL-01987,ASEG-000832,vehiculos,2023-08-01,2024-07-31,1918.21,47955.28,2397.76,agencia,Guayaquil,mora
POL-01988,ASEG-001725,vehiculos,2019-11-27,2021-02-05,932.33,23308.16,1165.41,directo,Guayaquil,vigente
POL-01989,ASEG-001223,salud,2021-01-03,2021-12-02,861.32,21533.06,1076.65,broker,Cuenca,vencida
POL-01990,ASEG-008849,vehiculos,2020-11-04,2021-09-25,2207.78,55194.61,2759.73,digital,Guayaquil,suspendida
POL-01991,ASEG-003164,salud,2018-08-22,2019-11-20,2930.76,73268.96,3663.45,agencia,Cuenca,mora
POL-01992,ASEG-003751,hogar,2024-03-18,2025-04-29,2778.7,69467.38,3473.37,directo,Manta,vigente
POL-01993,ASEG-010004,hogar,2021-05-06,2022-01-17,1790.25,44756.3,2237.82,broker,Manta,vencida
POL-01994,ASEG-010401,salud,2025-05-26,2025-10-19,567.18,14179.46,708.97,digital,Cuenca,suspendida
POL-01995,ASEG-005200,hogar,2023-05-16,2024-02-10,2086.43,52160.81,2608.04,agencia,Manta,mora
POL-01996,ASEG-006273,vehiculos,2023-02-06,2024-02-23,228.17,5704.36,285.22,directo,Quito,vigente
POL-01997,ASEG-011375,vida,2019-07-11,2020-02-24,1901.82,47545.38,2377.27,broker,Quito,vencida
POL-01998,ASEG-006172,hogar,2025-06-05,2025-06-01,2763.8,69095.12,3454.76,digital,Manta,suspendida
POL-01999,ASEG-008524,hogar,2024-05-11,2026-01-23,567.17,14179.3,708.96,agencia,Manta,mora
POL-02000,ASEG-008915,vehiculos,2022-06-16,2023-01-21,2337.35,58433.64,2921.68,directo,Guayaquil,vigente
POL-02001,ASEG-002273,vehiculos,2020-04-08,2020-04-10,734.31,18357.83,917.89,broker,Guayaquil,vencida
POL-02002,ASEG-000098,hogar,2018-11-21,2020-07-05,1828.75,45718.73,2285.94,digital,Manta,suspendida
POL-02003,ASEG-003288,hogar,2023-10-10,2024-03-26,525.09,13127.36,656.37,agencia,Manta,mora
POL-02004,ASEG-007096,vida,2026-02-19,2027-06-28,2356.58,58914.4,2945.72,directo,Quito,vigente
POL-02005,ASEG-009110,salud,2026-07-03,2027-05-20,433.64,10840.91,542.05,broker,Cuenca,vencida
POL-02006,ASEG-005918,hogar,2022-11-05,2023-10-08,531.75,13293.72,664.69,digital,Manta,suspendida
POL-02007,ASEG-000666,vida,2022-01-04,2023-03-17,1777.9,44447.45,2222.37,agencia,Quito,mora
POL-02008,ASEG-005725,vehiculos,2023-08-21,2025-02-04,2121.04,53026.02,2651.3,directo,Guayaquil,vigente
POL-02009,ASEG-006689,vehiculos,2023-02-12,2024-07-18,387.82,9695.57,484.78,broker,Guayaquil,vencida
POL-02010,ASEG-007761,vehiculos,2024-06-25,2024-09-05,1798.38,44959.61,2247.98,digital,Guayaquil,suspendida
POL-02011,ASEG-010497,hogar,2023-05-04,2023-08-14,409.6,10240.03,512.0,agencia,Manta,mora
POL-02012,ASEG-001420,hogar,2025-09-07,2027-04-15,407.17,10179.37,508.97,directo,Manta,vigente
POL-02013,ASEG-009336,vehiculos,2019-11-20,2019-10-25,1867.7,46692.42,2334.62,broker,Guayaquil,vencida
POL-02014,ASEG-008181,hogar,2021-08-26,2022-03-22,1799.88,44997.07,2249.85,digital,Manta,suspendida
POL-02015,ASEG-006279,vehiculos,2019-06-17,2020-11-04,289.2,7229.9,361.5,agencia,Guayaquil,mora
POL-02016,ASEG-002220,salud,2019-02-27,2019-08-24,2428.4,60710.06,3035.5,directo,Cuenca,vigente
POL-02017,ASEG-009137,generales,2024-02-20,2024-11-05,546.21,13655.21,682.76,broker,Guayaquil,vencida
POL-02018,ASEG-001562,hogar,2021-01-10,2021-10-25,486.23,12155.8,607.79,digital,Manta,suspendida
POL-02019,ASEG-008887,vida,2020-12-19,2022-02-08,2282.92,57073.01,2853.65,agencia,Quito,mora
POL-02020,ASEG-004144,hogar,2022-11-19,2024-06-10,1341.43,33535.69,1676.78,directo,Manta,vigente
POL-02021,ASEG-006527,vehiculos,2022-03-16,2022-08-24,736.51,18412.86,920.64,broker,Quito,vencida
POL-02022,ASEG-010356,vida,2023-11-19,2025-01-11,2230.37,55759.24,2787.96,digital,Quito,suspendida
POL-02023,ASEG-009806,vehiculos,2022-07-21,2023-12-06,524.3,13107.53,655.38,agencia,Quito,mora
POL-02024,ASEG-011848,vehiculos,2022-11-26,2023-12-03,932.07,23301.66,1165.08,directo,Guayaquil,vigente
POL-02025,ASEG-007738,hogar,2018-07-21,2019-05-18,1298.71,32467.72,1623.39,broker,Manta,vencida
POL-02026,ASEG-004253,vehiculos,2026-03-18,2027-07-21,756.5,18912.59,945.63,digital,Guayaquil,suspendida
POL-02027,ASEG-001202,vehiculos,2025-09-26,2027-01-20,317.98,7949.5,397.48,agencia,Guayaquil,mora
POL-02028,ASEG-001808,salud,2023-08-07,2024-07-21,783.84,19596.12,979.81,directo,Cuenca,vigente
POL-02029,ASEG-006670,hogar,2020-10-05,2021-09-03,366.69,9167.22,458.36,broker,Manta,vencida
POL-02030,ASEG-009676,generales,2020-04-14,2021-08-29,2298.02,57450.4,2872.52,digital,Cuenca,suspendida
POL-02031,ASEG-001481,hogar,2026-08-07,2026-11-19,1808.49,45212.26,2260.61,agencia,Manta,mora
POL-02032,ASEG-008662,salud,2024-05-27,2025-03-08,463.15,11578.7,578.94,directo,Cuenca,vigente
POL-02033,ASEG-004372,vehiculos,2020-05-30,2021-12-11,202.84,5070.98,253.55,broker,Quito,vencida
POL-02034,ASEG-002617,vehiculos,2024-06-06,2024-10-22,2176.4,54409.98,2720.5,digital,Guayaquil,suspendida
POL-02035,ASEG-011262,hogar,2021-12-12,2022-10-29,2227.88,55696.9,2784.84,agencia,Manta,mora
POL-02036,ASEG-005543,generales,2018-11-05,2019-07-05,571.52,14287.88,714.39,directo,Cuenca,vigente
POL-02037,ASEG-010250,vehiculos,2020-05-14,2021-04-08,1034.23,25855.69,1292.78,broker,Guayaquil,vencida
POL-02038,ASEG-008017,vehiculos,2023-08-17,2025-03-26,1914.69,47867.26,2393.36,digital,Guayaquil,suspendida
POL-02039,ASEG-005863,salud,2018-11-01,2019-05-22,808.83,20220.67,1011.03,agencia,Cuenca,mora
POL-02040,ASEG-004464,salud,2020-04-01,2020-04-13,2664.46,66611.39,3330.57,directo,Cuenca,vigente
POL-02041,ASEG-010099,vida,2022-07-13,2023-10-08,2801.89,70047.19,3502.36,broker,Quito,vencida
POL-02042,ASEG-007447,vehiculos,2020-10-20,2021-07-02,173.23,4330.69,216.53,digital,Quito,suspendida
POL-02043,ASEG-010436,vehiculos,2018-09-15,2019-09-16,252.46,6311.56,315.58,agencia,Guayaquil,mora
POL-02044,ASEG-005450,vehiculos,2020-01-26,2021-04-07,2201.44,55035.96,2751.8,directo,Guayaquil,vigente
POL-02045,ASEG-005338,vehiculos,2020-05-22,2021-06-12,2699.54,67488.54,3374.43,broker,Guayaquil,vencida
POL-02046,ASEG-006139,vehiculos,2026-05-25,2026-04-21,1024.43,25610.66,1280.53,digital,Quito,suspendida
POL-02047,ASEG-001236,salud,2025-11-24,2026-05-08,2094.57,52364.28,2618.21,agencia,Cuenca,mora
POL-02048,ASEG-001375,vida,2022-04-01,2022-08-11,1805.44,45136.04,2256.8,directo,Quito,vigente
POL-02049,ASEG-000855,vida,2023-12-15,2025-02-27,2382.52,59562.94,2978.15,broker,Quito,vencida
POL-02050,ASEG-001665,vehiculos,2025-05-11,2025-12-05,386.09,9652.19,482.61,digital,Guayaquil,suspendida
POL-02051,ASEG-004753,salud,2022-06-22,2023-01-29,133.31,3332.7,166.64,agencia,Cuenca,mora
POL-02052,ASEG-001621,vehiculos,2023-01-27,2024-01-31,833.92,20847.89,1042.39,directo,Guayaquil,vigente
POL-02053,ASEG-003925,vehiculos,2023-04-15,2024-11-30,507.82,12695.59,634.78,broker,Quito,vencida
POL-02054,ASEG-006380,hogar,2022-07-02,2022-10-04,566.7,14167.51,708.38,digital,Manta,suspendida
POL-02055,ASEG-010161,hogar,2020-07-01,2021-01-28,622.09,15552.19,777.61,agencia,Manta,mora
POL-02056,ASEG-005288,hogar,2019-09-24,2020-02-24,346.08,8652.01,432.6,directo,Manta,vigente
POL-02057,ASEG-004676,generales,2023-12-05,2025-05-07,413.38,10334.48,516.72,broker,Guayaquil,vencida
POL-02058,ASEG-011134,vehiculos,2021-05-20,2021-11-30,261.94,6548.42,327.42,digital,Quito,suspendida
POL-02059,ASEG-007736,vehiculos,2021-11-19,2023-05-30,1126.76,28169.02,1408.45,agencia,Guayaquil,mora
POL-02060,ASEG-001673,vida,2020-02-21,2021-07-24,1928.21,48205.32,2410.27,directo,Quito,vigente
POL-02061,ASEG-012416,vehiculos,2022-09-23,2024-02-09,1117.38,27934.55,1396.73,broker,Guayaquil,vencida
POL-02062,ASEG-007876,vida,2025-10-27,2027-04-30,2529.8,63244.9,3162.25,digital,Quito,suspendida
POL-02063,ASEG-007491,vehiculos,2026-01-09,2027-04-24,2792.08,69801.9,3490.1,agencia,Quito,mora
POL-02064,ASEG-009208,hogar,2019-10-04,2019-12-15,533.34,13333.39,666.67,directo,Manta,vigente
POL-02065,ASEG-004035,vehiculos,2019-09-01,2021-01-03,1533.15,38328.66,1916.43,broker,Quito,vencida
